CustomerSAPCode,CustomerName,SiteSAPCode,SiteName,ProductSAPCode,ProductTelRef,ProductName,Timestamp,Received Date,Report Date,Report Time,Oil Age in Hours,Interpretation,FCA Term Found,FCA Fault Code,FCA Service,AN,BN,NA,SI,AL,CR,CU,FE,PB,SN,MO,AG,MN,TI,V,BA,CA,MG,P,B,ZN,NI,LI,K,ZR,CD,S,KV40,KV100,Water KF Oven,Soot,Partical Count 4,Particle Count 6,Particle Count 14,ISO Code (3 figure),Flash FTIR,Diesel % in Oil,BN IP276,Ox Drect Area,Glycol %,PQ Index,Neut No.,Water,PRVOT,Status
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731339,FUCHS RENOLIN CLP GEAR OIL,08/02/2022 00:00:00,2022-02-07,2022-02-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,10.0,58.0,0.7,0.7,21.0,99.0,2.7,0.8,0.3,0.0,0.8,0.1,0.1,0.6,30.0,7.4,269.0,11.0,31.0,0.1,0.3,17.0,,0.0,,489.3,,,,,,,,,,,,,19,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731341,FUCHS RENOLIN CLP GEAR OIL,08/02/2022 00:00:00,2022-02-07,2022-02-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.4,35.0,0.4,0.2,7.4,21.0,1.0,0.6,0.3,0.0,0.2,0.0,0.0,1.3,16.0,3.7,259.0,9.0,14.0,0.0,0.1,8.9,,0.0,,474.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5089495,FUCHS RENOLIN CLP GEAR OIL,08/02/2022 00:00:00,2022-02-07,2022-02-08,1,,Visible debris present. Silicon evident suggesting possible ingress of environmental contamination or a Silicon based product (e.g.  Silicon grease/assembly compound). Wear appears satisfactory. Advice : Resample at the next service intervention.,iron,Wear Metals,Training,,,33.0,30.0,1.5,1.9,11.0,76.0,1.2,0.0,0.0,0.0,0.7,0.2,0.0,3.1,37.0,12.0,250.0,9.3,21.0,0.2,2.2,28.0,,0.0,8247.0,494.8,,,,,,,,,,,,,28,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5089496,FUCHS RENOLIN CLP GEAR OIL,08/02/2022 00:00:00,2022-02-07,2022-02-08,1,,Condition satisfactory. ,satisfactory,Satisfactory,N/A,,,39.0,29.0,2.4,3.6,18.0,118.0,1.4,0.6,0.1,0.0,1.0,0.2,0.0,5.8,39.0,5.9,163.0,9.4,33.0,0.2,3.3,18.0,,0.0,6362.0,523.4,,,,,,,,,,,,,41,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5089497,FUCHS RENOLIN CLP GEAR OIL,08/02/2022 00:00:00,2022-02-07,2022-02-08,1,,Condition satisfactory. ,satisfactory,Satisfactory,N/A,,,9.0,22.0,0.5,1.0,7.4,29.0,0.5,0.0,0.1,0.0,0.2,0.1,0.0,3.0,6.3,2.5,258.0,9.0,17.0,0.0,0.2,6.2,,0.0,8250.0,474.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4724477,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Visible debris present. The Sodium & Potassium level suggests Clay/Potash Contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination.,sodium,Contamination,Appraisal,,,99.0,29.0,3.0,0.8,6.0,53.0,0.0,0.0,0.3,1.4,0.6,0.7,0.2,0.4,30.0,11.0,323.0,14.0,14.0,0.7,4.2,44.0,,0.0,,483.6,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4724478,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.7,7.7,0.6,0.4,0.6,5.6,0.0,0.0,0.0,1.4,0.1,0.5,0.2,0.0,11.0,3.7,230.0,7.5,0.0,0.0,1.8,9.6,,0.0,,463.1,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4724479,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,44.0,16.0,1.3,0.7,2.6,43.0,0.0,0.0,0.0,1.4,0.4,0.7,0.2,0.1,19.0,6.2,289.0,12.0,4.5,0.3,2.6,23.0,,0.0,,475.5,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4744042,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,5.9,80.0,0.4,1.6,5.0,80.0,0.8,0.0,0.0,1.3,0.7,0.5,0.2,0.3,12.0,4.1,294.0,18.0,4.3,1.6,1.6,10.0,,0.0,,470.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4744044,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.8,13.0,0.4,0.6,1.0,28.0,0.0,0.0,0.0,1.3,0.3,0.5,0.2,0.0,9.5,3.3,222.0,9.3,0.0,0.1,1.7,7.7,,0.0,,450.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746183,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Visible debris present (metal / metal-like particles). Since visible metallic debris remains present. Advice : Change oil if not changed when sampled. Check unit for abnormal noise and heat and feedback findings before next sample.,visible ,Possible Sample Issue,Training,,,52.0,44.0,1.0,0.6,5.1,40.0,0.0,0.0,0.0,1.3,0.5,0.6,0.2,0.2,15.0,5.1,268.0,12.0,4.4,0.9,3.0,20.0,,0.0,,478.8,,,,,,,,,,,,,20,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4897457,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,The Sodium and Potassium level suggests Clay/Potash contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination. ,sodium,Contamination,Appraisal,,,232.0,54.0,2.8,1.6,11.0,156.0,1.9,0.0,0.2,1.3,1.5,1.0,0.2,0.5,38.0,12.0,390.0,13.0,51.0,1.1,2.3,69.0,,0.0,,488.3,,,,,,,,,,,,,20,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4897458,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,31.0,38.0,0.9,0.6,1.7,47.0,0.0,0.0,0.0,1.4,0.5,0.6,0.2,0.0,18.0,5.3,263.0,12.0,19.0,0.6,1.7,17.0,,0.0,,471.5,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4917422,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Visible debris present (metal / metal-like particles). Advice : Possible sampling problem; advise resample to confirm.,visible ,Possible Sample Issue,Training,,,14.0,35.0,0.6,0.4,2.2,29.0,0.0,0.0,0.0,1.4,0.4,0.6,0.2,0.0,18.0,5.0,334.0,13.0,6.1,0.5,1.7,15.0,,0.0,,470.1,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4917423,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Visible debris present (metal / metal-like particles). Potassium suggests possible environmental contamination or contamination with a potassium based product. Advice : Possible sampling problem; advise resample to confirm.,iron,Wear Metals,Training,,,27.0,65.0,1.0,0.6,4.3,51.0,0.5,0.0,0.0,1.3,0.6,0.6,0.2,0.0,28.0,9.1,321.0,15.0,6.9,1.1,1.9,27.0,,0.0,,479.3,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4970002,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,24.0,21.0,0.7,0.6,2.3,30.0,0.7,0.0,0.2,1.4,0.3,0.6,0.2,0.2,45.0,9.2,299.0,13.0,1.3,0.3,2.1,36.0,,0.0,,474.6,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4970003,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.4,7.8,0.4,0.5,0.5,12.0,0.0,0.0,0.0,1.4,0.2,0.6,0.2,0.0,13.0,2.1,280.0,9.8,0.0,0.0,1.8,5.1,,0.0,,463.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5389333,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,Silicon (possibly abrasive dirt/sand) present. Since no abnormal wear; contamination may have occured at sampling. Advice : Resample at the next service intervention.,silicon,Contamination,Appraisal,,,22.0,104.0,2.7,4.2,8.1,261.0,0.5,0.0,0.2,1.3,2.2,4.2,0.2,1.7,10.0,2.3,327.0,11.0,38.0,2.2,14.0,5.8,,0.0,,528.8,,,,,,,,,,,,,15,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5389334,FUCHS RENOLIN CLP GEAR OIL,10/02/2022 00:00:00,2022-02-10,2022-02-10,0,,The level of Copper suggests wear of bearing; bush or bearing cage type material. Advice : Resample at the next service intervention.,copper,Wear Metals,Training,,,6.4,47.0,1.2,9.6,47.0,123.0,1.8,0.0,0.0,1.3,0.5,0.9,0.2,1.1,4.4,1.3,266.0,15.0,34.0,0.7,2.6,5.3,,0.0,,524.9,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746161,FUCHS RENOLIN CLP GEAR OIL,11/02/2022 00:00:00,2022-02-10,2022-02-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,7.8,16.0,6.4,1.0,6.3,29.0,0.6,0.0,0.0,3.4,0.2,0.1,0.0,0.4,18.0,6.5,246.0,18.0,8.6,0.1,0.7,14.0,,0.0,,480.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746162,FUCHS RENOLIN CLP GEAR OIL,11/02/2022 00:00:00,2022-02-10,2022-02-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.9,5.3,7.0,0.6,1.0,23.0,0.4,0.0,0.0,3.2,0.1,0.4,0.0,0.1,10.0,3.2,239.0,15.0,1.4,0.1,0.3,8.2,,0.0,,478.8,,,,,,,,,,,,,25,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750509,FUCHS RENOLIN CLP GEAR OIL,11/02/2022 00:00:00,2022-02-10,2022-02-11,1,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advise monitor at the recommended sampling period.,potassium,Contamination,Appraisal,,,20.0,75.0,7.1,2.5,6.4,104.0,0.5,0.1,0.1,3.4,1.0,1.1,0.1,1.4,44.0,13.0,208.0,19.0,19.0,0.3,3.2,28.0,,0.1,,493.1,,,,,,,,,,,,,15,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731254,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,17.0,43.0,0.3,1.1,3.6,53.0,0.1,1.0,0.3,0.1,0.8,0.2,0.1,2.3,85.0,19.0,219.0,11.0,18.0,0.5,1.0,37.0,,0.1,,464.8,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731275,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Visible debris present. The level of Silicon present suggests environmental debris contamination however there is no evidence to indicate that any undue wear is taking place within the machinery. Advice : Resample at the next service intervention.,iron,Wear Metals,Training,,,40.0,118.0,1.0,2.7,9.9,103.0,0.4,0.0,0.2,0.0,1.3,0.3,0.1,1.4,34.0,9.9,226.0,11.0,22.0,0.5,0.9,21.0,,0.0,,512.4,,,,,,,,,,,,,12,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4736783,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,34.0,47.0,0.8,1.0,7.0,126.0,0.4,0.6,0.1,0.0,0.9,0.3,0.1,0.2,46.0,12.0,258.0,11.0,26.0,0.2,2.1,31.0,,0.0,,480.4,,,,,,,,,,,,,20,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4736784,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,12.0,18.0,0.3,0.2,13.0,21.0,0.7,0.6,0.1,0.0,0.2,0.1,0.0,0.4,21.0,5.9,254.0,10.0,14.0,0.1,0.3,14.0,,0.0,,522.2,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746176,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,32.0,57.0,0.4,0.4,1.3,72.0,0.0,0.0,0.2,0.0,0.8,0.1,0.1,0.3,34.0,8.4,277.0,8.2,32.0,0.3,1.6,29.0,,0.0,,480.6,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746177,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,7.0,5.9,0.0,0.0,0.5,5.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,25.0,6.3,260.0,5.4,13.0,0.2,0.1,14.0,,0.0,,457.6,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750515,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Visible debris present. Sodium and potassium suggest ingress of environmental contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination. ,iron,Wear Metals,Training,,,71.0,61.0,20.0,1.4,6.5,142.0,0.6,2.1,0.3,0.0,1.1,4.1,0.2,0.4,192.0,55.0,197.0,8.9,29.0,0.6,2.8,112.0,,0.0,,525.9,,,,,,,,,,,,,57,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750524,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,9.9,7.9,0.7,0.5,4.0,17.0,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.7,4.3,7.5,239.0,4.7,9.3,0.3,0.2,2.9,,0.0,,476.0,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750527,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.0,6.7,0.6,0.6,4.0,14.0,0.0,0.8,0.2,0.0,0.2,0.1,0.0,0.6,6.7,8.8,235.0,5.3,7.9,0.2,0.2,3.6,,0.0,,471.0,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4779808,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,22.0,35.0,0.8,1.0,5.8,144.0,0.1,0.0,0.4,0.2,1.1,0.4,0.1,0.5,83.0,12.0,260.0,14.0,34.0,1.5,0.6,30.0,,0.1,,481.2,,,,,,,,,,,,,23,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4779809,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.2,8.6,0.2,0.1,6.1,16.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.1,10.0,2.7,302.0,9.5,10.0,0.3,0.1,5.2,,0.0,,477.0,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4779810,FUCHS RENOLIN CLP GEAR OIL,22/02/2022 00:00:00,2022-02-21,2022-02-22,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,14.0,33.0,0.4,0.6,5.2,95.0,0.0,0.3,0.1,0.0,0.6,0.2,0.0,0.2,32.0,7.8,256.0,10.0,19.0,1.0,0.2,18.0,,0.0,,473.0,,,,,,,,,,,,,17,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4744042,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.8,84.0,1.5,1.4,5.2,79.0,1.2,0.0,1.2,1.5,1.3,1.0,1.1,0.5,19.0,3.2,312.0,18.0,13.0,0.5,0.5,11.0,,0.8,,449.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4744044,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.9,18.0,1.4,0.4,1.1,30.0,0.9,0.0,1.1,1.5,0.9,1.1,1.1,0.3,19.0,4.5,236.0,9.4,3.1,0.3,0.2,12.0,,0.8,,430.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746191,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.6,7.9,1.3,0.1,0.5,3.0,0.0,0.0,1.1,1.5,0.7,1.0,1.1,0.1,7.9,1.3,246.0,8.4,1.9,0.1,0.3,5.4,,0.8,,426.5,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750521,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Visible debris present. Sodium and potassium suggest ingress of environmental contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination. ,iron,Wear Metals,Training,,,69.0,19.0,3.3,1.3,7.7,167.0,1.2,0.0,1.3,1.5,1.9,1.6,1.1,1.0,76.0,19.0,270.0,16.0,17.0,1.2,2.5,62.0,,0.8,,524.9,,,,,,,,,,,,,24,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750522,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Visible debris present. Sodium and potassium suggest ingress of environmental contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination. ,iron,Wear Metals,Training,,,66.0,21.0,2.8,0.9,8.9,111.0,0.9,0.2,1.2,1.5,1.5,1.4,1.1,1.1,92.0,24.0,279.0,14.0,16.0,1.0,3.3,69.0,,0.8,,497.1,,,,,,,,,,,,,13,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750529,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,23.0,27.0,1.8,0.4,11.0,19.0,0.9,0.0,1.2,1.5,0.8,1.0,1.1,0.4,26.0,5.2,266.0,13.0,15.0,0.3,0.6,19.0,,0.8,,439.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750531,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Visible debris present. Potassium evident suggesting possible ingress of environmental contamination. Wear appears satisfactory. Advice : Change oil if not changed when sampled. ,iron,Wear Metals,Training,,,58.0,53.0,2.5,1.0,13.0,56.0,1.1,0.0,1.2,1.5,1.0,1.1,1.1,0.5,57.0,15.0,326.0,14.0,25.0,0.6,1.4,51.0,,0.8,,507.2,,,,,,,,,,,,,11,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4763871,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,24.0,24.0,2.3,0.7,2.7,30.0,0.0,0.0,1.1,1.5,0.9,1.1,1.1,0.5,14.0,2.2,345.0,14.0,8.4,0.3,0.5,9.5,,0.8,,472.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4763873,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,18.0,32.0,2.2,0.5,2.5,34.0,0.6,0.0,1.1,1.5,0.9,1.1,1.1,0.4,7.9,1.3,334.0,13.0,8.9,0.3,0.7,7.9,,0.8,,459.4,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4763874,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,23.0,30.0,2.2,0.7,2.7,31.0,0.6,0.0,1.1,1.5,0.9,1.1,1.1,0.4,13.0,2.1,348.0,14.0,9.2,0.3,0.5,9.2,,0.8,,451.1,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4917425,FUCHS RENOLIN CLP GEAR OIL,24/02/2022 00:00:00,2022-02-24,2022-02-24,0,,Visible debris present. Sodium and potassium suggest ingress of environmental contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination. ,iron,Wear Metals,Training,,,64.0,89.0,3.4,2.0,7.8,182.0,1.0,0.0,1.3,1.5,1.7,2.5,1.1,1.5,70.0,21.0,330.0,14.0,11.0,0.9,0.6,76.0,,0.8,,527.8,,,,,,,,,,,,,21,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746192,FUCHS RENOLIN CLP GEAR OIL,25/02/2022 00:00:00,2022-02-24,2022-02-25,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,5.7,15.0,1.5,0.1,1.6,12.0,0.0,0.0,1.1,1.5,0.7,1.0,1.1,0.3,17.0,4.6,267.0,9.8,3.3,0.2,0.3,13.0,,0.8,,464.2,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4917424,FUCHS RENOLIN CLP GEAR OIL,25/02/2022 00:00:00,2022-02-24,2022-02-25,1,,Visible debris present. Silicon evident suggesting possible ingress of environmental contamination or a Silicon based product (e.g.  Silicon grease/assembly compound). Wear appears satisfactory. Advice : Resample at the next service intervention.,iron,Wear Metals,Training,,,9.9,95.0,2.0,3.1,21.0,38.0,0.9,0.0,1.1,1.5,0.9,1.0,1.0,10.0,27.0,6.6,339.0,15.0,19.0,0.3,0.6,14.0,,0.8,,498.1,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5103572,FUCHS RENOLIN CLP GEAR OIL,25/02/2022 00:00:00,2022-02-24,2022-02-25,1,,Visible debris present. The Sodium and Potassium level suggests Clay/Potash contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination. ,sodium,Contamination,Appraisal,,,459.0,62.0,10.0,0.9,12.0,145.0,1.9,0.5,0.3,1.2,1.6,1.7,0.1,4.9,90.0,36.0,282.0,19.0,64.0,0.6,5.3,215.0,,0.1,,481.2,,,,,,,,,,,,,16,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5103573,FUCHS RENOLIN CLP GEAR OIL,25/02/2022 00:00:00,2022-02-24,2022-02-25,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,17.0,23.0,4.9,0.6,1.5,40.0,0.4,0.1,0.1,1.2,0.3,0.2,0.0,0.3,7.1,2.4,267.0,15.0,5.2,0.1,0.3,8.6,,0.0,,459.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5122308,FUCHS RENOLIN CLP GEAR OIL,25/02/2022 00:00:00,2022-02-24,2022-02-25,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.3,21.0,4.4,0.2,0.8,20.0,0.4,0.1,0.1,1.2,0.2,0.2,0.0,0.1,9.8,3.3,302.0,13.0,2.5,0.1,0.3,8.3,,0.0,,465.4,,,,,,,,,,,,,10,,0.1,,Normal
